Category,City,Container,Customer ID,Customer Name,Customer Segment,Department,Discount,Item ID,Item,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Postal Code,Product Base Margin,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price
Chairs & Chairmats,State College,Jumbo Drum,2250,Alvin Hoover,Home Office,Furniture,0.03,11040,"Global Stack Chair without Arms, Black",1,5/23/2018,86700,Medium,15,16801,0.6,-226,East,22419,387,5/25/2018,Delivery Truck,14,Pennsylvania,26
Computer Peripherals,Midland,Small Pack,1752,Stacey Deal,Home Office,Technology,0.1,10344,"Sony MFD2HD Formatted Diskettes, 10/Pack",1,3/5/2020,91430,Low,4,79701,0.71,-45,Central,22420,25,3/7/2020,Regular Air,3,Texas,6
Envelopes,Midland,Small Box,1752,Stacey Deal,Home Office,Office Supplies,0,11099,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1,3/5/2020,91430,Low,5,79701,0.38,-59,Central,22421,47,3/10/2020,Regular Air,8,Texas,9
Chairs & Chairmats,Roseville,Jumbo Drum,1123,Peggy Lanier,Small Business,Furniture,0.08,10845,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1,6/24/2019,87018,Low,4,95661,0.61,-169,West,22422,410,6/26/2019,Delivery Truck,42,California,101
Computer Peripherals,Rosenberg,Small Pack,61,Charlotte Stanton,Corporate,Technology,0,10337,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",1,11/8/2020,87422,High,15,77471,0.43,174,Central,22423,334,11/11/2020,Regular Air,2,Texas,22
Computer Peripherals,Rosenberg,Small Pack,61,Charlotte Stanton,Corporate,Technology,0,10962,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",1,11/8/2020,87422,High,22,77471,0.5,433,Central,22424,671,11/9/2020,Regular Air,2,Texas,30
Envelopes,Minnetonka,Small Box,2984,Kelly Burnette,Corporate,Office Supplies,0.09,10290,Multimedia Mailers,1,1/8/2020,88778,Critical,9,55345,0.39,952,Central,22425,1380,1/10/2020,Regular Air,20,Minnesota,163
Office Furnishings,Dallas,Large Box,1663,Ruby Tate,Home Office,Furniture,0,10094,Luxo Adjustable Task Clamp Lamp,1,1/2/2020,89275,Critical,10,75203,0.59,-14,Central,22426,929,1/2/2020,Regular Air,21,Texas,89
Office Machines,Dallas,Jumbo Drum,1663,Ruby Tate,Home Office,Technology,0.02,10108,Lexmark Z55se Color Inkjet Printer,1,1/2/2020,89275,Critical,1,75203,0.38,5,Central,22427,100,1/5/2020,Delivery Truck,28,Texas,91
Office Furnishings,Hickory,Wrap Bag,1931,Elisabeth Rao,Consumer,Furniture,0.07,10504,Deflect-O® Glasstique™ Clear Desk Accessories,1,7/25/2019,89342,Critical,12,28601,0.52,-62,South,22428,92,7/26/2019,Regular Air,4,North Carolina,8
Appliances,Southbury,Large Box,559,Harvey McDonald,Home Office,Office Supplies,0.04,10376,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1,7/21/2019,91155,Low,4,6488,0.52,844,East,22429,1224,7/26/2019,Regular Air,24,Connecticut,301
Computer Peripherals,Southbury,Small Pack,559,Harvey McDonald,Home Office,Technology,0.08,11085,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",1,7/21/2019,91155,Low,14,6488,0.55,406,East,22430,588,7/21/2019,Regular Air,2,Connecticut,45
Computer Peripherals,Knoxville,Small Box,152,Kent Kerr,Home Office,Technology,0.05,10886,"Fellowes Mobile Numeric Keypad, Graphite",1,3/18/2020,89532,Low,6,37918,0.64,-150,South,22431,263,3/22/2020,Express Air,4,Tennessee,43
Telephones and Communication,Knoxville,Small Box,152,Kent Kerr,Home Office,Technology,0,10107,i470,1,3/18/2020,89532,Low,6,37918,0.56,-3,South,22432,1054,3/27/2020,Express Air,5,Tennessee,206
Computer Peripherals,Chico,Small Pack,2094,Vernon Hirsch Singleton,Corporate,Technology,0.06,10692,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",1,6/3/2018,86630,Critical,2,95928,0.52,-17,West,22433,17,6/4/2018,Regular Air,2,California,8
Storage & Organization,Chico,Small Box,2094,Vernon Hirsch Singleton,Corporate,Office Supplies,0.06,10590,Fellowes Recycled Storage Drawers,1,6/3/2018,86630,Critical,10,95928,0.78,73,West,22434,1057,6/5/2018,Regular Air,9,California,111
Binders and Binder Accessories,Laurel,Small Box,2924,Courtney Nelson,Consumer,Office Supplies,0.08,11009,Storex DuraTech Recycled Plastic Frosted Binders,1,8/26/2018,86595,Critical,20,20707,0.35,-81,East,22435,81,8/27/2018,Regular Air,5,Maryland,4
Labels,Laurel,Small Box,2924,Courtney Nelson,Consumer,Office Supplies,0.04,11130,Avery 481,1,8/26/2018,86595,Critical,21,20707,0.37,44,East,22436,64,8/27/2018,Regular Air,1,Maryland,3
Binders and Binder Accessories,Granite City,Small Box,2860,Joann Mullen,Corporate,Office Supplies,0.02,10934,Lock-Up Easel 'Spel-Binder',1,7/9/2019,88285,Critical,5,62040,0.38,99,Central,22437,144,7/9/2019,Regular Air,1,Illinois,29
Appliances,Derry,Small Box,2647,Teresa Bishop,Corporate,Office Supplies,0.1,11043,Staples Surge Protector 6 outlet,1,9/15/2017,91386,Low,5,3038,0.58,-21,East,22438,52,9/22/2017,Regular Air,4,New Hampshire,11
Office Furnishings,Derry,Wrap Bag,2647,Teresa Bishop,Corporate,Furniture,0.01,10207,Eldon Radial Chair Mat for Low to Medium Pile Carpets,1,9/15/2017,91386,Low,4,3038,0.65,118,East,22439,170,9/17/2017,Regular Air,9,New Hampshire,40
Telephones and Communication,Louisville,Small Box,2148,Jesse Farrell,Home Office,Technology,0.05,10743,Item 10743,1,8/9/2019,91104,Critical,10,40214,0.55,-234,South,22440,554,8/11/2019,Regular Air,3,Kentucky,66
Computer Peripherals,Cornelius,Small Pack,1421,Alison Starr,Home Office,Technology,0,11218,"Imation 3.5 IBM Formatted Diskettes, 10/Box",1,8/18/2019,91460,High,4,28031,0.74,-203,South,22441,34,8/18/2019,Regular Air,2,North Carolina,8
Paper,Cornelius,Small Box,1421,Alison Starr,Home Office,Office Supplies,0.03,11032,Xerox 1959,1,8/18/2019,91460,High,5,28031,0.37,-290,South,22442,37,8/20/2019,Regular Air,7,North Carolina,7
Computer Peripherals,Rochester,Small Box,1157,Jon Stephens,Consumer,Technology,0.02,10259,Micro Innovations Media Access Pro Keyboard,1,8/9/2018,90857,Not Specified,9,3839,0.76,0,East,22443,713,8/10/2018,Regular Air,4,New Hampshire,78
Paper,Conway,Small Box,3073,Roger Hopkins,Corporate,Office Supplies,0.02,10893,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),1,11/4/2020,89425,Not Specified,34,72032,0.4,229,South,22444,190,11/5/2020,Regular Air,6,Arkansas,5
Appliances,Walpole,Large Box,583,Michelle Allison,Corporate,Office Supplies,0.09,10287,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,1,3/7/2018,88647,Low,11,2032,0.54,455,East,22445,835,3/16/2018,Regular Air,20,Massachusetts,77
Paper,Coachella,Wrap Bag,3123,Jamie Manning,Corporate,Office Supplies,0.02,10678,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",1,9/13/2020,87295,Critical,8,92236,0.39,25,West,22446,48,9/16/2020,Regular Air,1,California,6
Storage & Organization,Coachella,Small Box,3123,Jamie Manning,Corporate,Office Supplies,0.04,11103,"Tenex File Box, Personal Filing Tote with Lid, Black",1,9/13/2020,87295,Critical,15,92236,0.59,-302,West,22447,245,9/15/2020,Express Air,18,California,16
Pens & Art Supplies,Memphis,Wrap Bag,248,Anthony Han,Corporate,Office Supplies,0.07,10420,Prang Drawing Pencil Set,1,5/17/2019,89142,High,17,38109,0.45,-70,South,22448,48,5/17/2019,Regular Air,1,Tennessee,3
Pens & Art Supplies,Augusta,Wrap Bag,2165,Melanie Knight,Small Business,Office Supplies,0.09,11018,Newell 339,1,1/7/2017,88794,Not Specified,6,4330,0.59,-5,East,22449,16,1/9/2017,Regular Air,1,Maine,3
Binders and Binder Accessories,Pasadena,Small Box,2164,Harry Sellers,Small Business,Office Supplies,0.01,10406,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1,1/7/2017,88794,Not Specified,3,91104,0.36,-67,West,22450,19,1/8/2017,Regular Air,8,California,5
Pens & Art Supplies,Pasadena,Wrap Bag,2164,Harry Sellers,Small Business,Office Supplies,0.05,10963,Newell 337,1,1/7/2017,88794,Not Specified,11,91104,0.56,-145,West,22451,36,1/7/2017,Regular Air,4,California,3
Telephones and Communication,Oxford,Small Box,2525,Grace Everett,Corporate,Technology,0.03,10757,Item 10757,1,11/25/2018,87210,Low,20,36203,0.59,-176,South,22452,1159,11/29/2018,Regular Air,8,Alabama,66
Telephones and Communication,Oxford,Small Box,2525,Grace Everett,Corporate,Technology,0.1,10892,StarTAC Analog,1,11/25/2018,87210,Low,17,36203,0.6,-15,South,22453,865,12/2/2018,Regular Air,9,Alabama,66
Paper,Pensacola,Small Box,2704,Juan Gold,Consumer,Office Supplies,0,10828,Xerox 210,1,9/6/2020,91413,Medium,6,32503,0.37,51,South,22454,43,9/7/2020,Regular Air,7,Florida,6
Binders and Binder Accessories,Wausau,Small Box,3231,Arthur Fleming,Small Business,Office Supplies,0.1,11140,"GBC Laser Imprintable Binding System Covers, Desert Sand",1,5/24/2019,87440,High,12,54401,0.38,-10,Central,22455,160,5/26/2019,Express Air,7,Wisconsin,14
Chairs & Chairmats,Russellville,Jumbo Drum,2085,Arlene Grimes,Small Business,Furniture,0.07,11111,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,10/17/2019,89384,Not Specified,16,72801,0.58,-734,South,22456,3242,10/19/2019,Delivery Truck,24,Arkansas,201
Paper,Russellville,Small Box,2085,Arlene Grimes,Small Business,Office Supplies,0.01,11260,Xerox 1881,1,10/17/2019,89384,Not Specified,5,72801,0.38,55,South,22457,69,10/17/2019,Regular Air,6,Arkansas,12
Appliances,Paducah,Small Box,2254,Jeff Meadows,Corporate,Office Supplies,0.08,11151,Belkin F9M820V08 8 Outlet Surge,1,1/27/2018,89280,Medium,4,42003,0.56,1224,South,22458,173,1/29/2018,Express Air,5,Kentucky,43
Binders and Binder Accessories,Coachella,Small Box,3133,Kristine Singleton,Corporate,Office Supplies,0.1,10646,Fellowes Black Plastic Comb Bindings,1,1/14/2017,86789,Medium,12,92236,0.39,-350,West,22459,65,1/15/2017,Regular Air,8,California,6
Rubber Bands,Coachella,Wrap Bag,3133,Kristine Singleton,Corporate,Office Supplies,0.03,10138,Assorted Color Push Pins,1,1/14/2017,86789,Medium,10,92236,0.52,4,West,22460,19,1/15/2017,Regular Air,1,California,2
Envelopes,Albuquerque,Small Box,2007,Lauren West,Corporate,Office Supplies,0.1,10967,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",1,7/26/2018,88802,High,1,87105,0.35,-14,West,22461,15,7/28/2018,Regular Air,6,New Mexico,10
Office Furnishings,Butte,Wrap Bag,2055,Tom Hahn,Home Office,Furniture,0.03,10208,"Master Caster Door Stop, Large Neon Orange",1,5/18/2020,91464,Critical,15,59750,0.42,-167,West,22462,116,5/18/2020,Regular Air,8,Montana,7
Paper,Mansfield,Small Box,1993,Jan Ellis,Small Business,Office Supplies,0.02,10225,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1,7/29/2019,91013,High,5,44903,0.36,25,East,22463,212,7/31/2019,Regular Air,20,Ohio,41
Rubber Bands,Marion,Wrap Bag,1994,Kathy Freedman,Small Business,Office Supplies,0.06,10372,Bagged Rubber Bands,1,7/29/2019,91013,High,10,43302,0.81,-17,East,22464,12,7/31/2019,Regular Air,1,Ohio,1
Computer Peripherals,Titusville,Small Pack,1772,Glenn Jain,Corporate,Technology,0.06,10488,"Maxell Pro 80 Minute CD-R, 10/Pack",1,7/14/2018,91421,Medium,3,32780,0.45,-1,South,22465,52,7/15/2018,Regular Air,2,Florida,17
Bookcases,Bountiful,Jumbo Box,1468,Neil Hahn,Small Business,Furniture,0.09,10815,Bush Mission Pointe Library,1,6/30/2019,91118,Not Specified,5,84010,0.65,-518,West,22466,745,6/30/2019,Delivery Truck,66,Utah,151
Appliances,Boston,Jumbo Drum,845,Maureen Bradley,Corporate,Office Supplies,0.04,10495,Avanti 1.7 Cu. Ft. Refrigerator,1,10/19/2020,89371,Low,19,2210,0.57,807,East,22467,1924,10/19/2020,Delivery Truck,16,Massachusetts,101
Paper,Newington,Wrap Bag,842,Judith Stanton,Corporate,Office Supplies,0.05,10764,Riverleaf Stik-Withit® Designer Note Cubes®,1,10/19/2020,89371,Low,6,6111,0.39,29,East,22468,62,10/26/2020,Regular Air,2,Connecticut,10
Chairs & Chairmats,Glen Cove,Jumbo Drum,1625,Molly Browning,Home Office,Furniture,0.03,10948,"Metal Folding Chairs, Beige, 4/Carton",1,8/11/2019,90603,Critical,3,11542,0.58,-41,East,22469,112,8/13/2019,Delivery Truck,19,New York,34
Computer Peripherals,Knoxville,Small Box,152,Kent Kerr,Small Business,Technology,0.1,10180,Microsoft Natural Keyboard Elite,1,12/16/2017,89525,Low,21,37918,0.7,360,South,22470,773,12/20/2017,Regular Air,4,Tennessee,40
Envelopes,Roseville,Small Box,3345,Luis Lang Rowe,Home Office,Office Supplies,0.06,10403,Ames Color-File® Green Diamond Border X-ray Mailers,1,9/4/2018,89930,Low,15,48066,0.38,862,Central,22471,1250,9/8/2018,Express Air,5,Michigan,84
Tables,Roseville,Jumbo Drum,3345,Luis Lang Rowe,Home Office,Furniture,0.09,10835,Hon Non-Folding Utility Tables,1,9/4/2018,89930,Low,14,48066,0.55,-265,Central,22472,2078,9/8/2018,Delivery Truck,60,Michigan,159
Appliances,Racine,Small Box,2991,Sean Herbert,Home Office,Office Supplies,0.05,11144,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,1,11/6/2017,91466,Low,2,53402,0.59,18,Central,22473,142,11/11/2017,Regular Air,4,Wisconsin,71
Telephones and Communication,Racine,Small Box,2991,Sean Herbert,Home Office,Technology,0.06,10095,StarTAC 8000,1,11/5/2020,91468,Low,13,53402,0.6,32,Central,22474,2289,11/12/2020,Regular Air,9,Wisconsin,206
Telephones and Communication,Racine,Small Box,2991,Sean Herbert,Home Office,Technology,0.06,11199,TimeportP7382,1,11/5/2020,91468,Low,45,53402,0.56,5315,Central,22475,7703,11/12/2020,Regular Air,9,Wisconsin,206
Paper,Sheboygan,Small Box,2992,Lindsay Webb,Home Office,Office Supplies,0,10378,Xerox 1928,1,11/6/2017,91466,Low,36,53081,0.4,25,Central,22476,203,11/13/2017,Regular Air,6,Wisconsin,5
"Scissors, Rulers and Trimmers",Pontiac,Small Pack,3000,Priscilla Allen,Corporate,Office Supplies,0.03,10793,Fiskars® Softgrip Scissors,1,9/12/2020,87054,High,15,48342,0.57,22,Central,22477,167,9/12/2020,Express Air,3,Michigan,11
Tables,Pontiac,Jumbo Box,3000,Priscilla Allen,Corporate,Furniture,0.05,10889,Bretford CR4500 Series Slim Rectangular Table,1,9/12/2020,87054,High,20,48342,0.66,298,Central,22478,6792,9/12/2020,Delivery Truck,85,Michigan,348
Storage & Organization,Covington,Large Box,508,Cameron Owens,Corporate,Office Supplies,0.08,10826,Safco Industrial Wire Shelving,1,5/5/2019,87359,High,3,41011,0,1104,South,22479,278,5/6/2019,Regular Air,35,Kentucky,96
Office Furnishings,Laredo,Large Box,1109,Dennis Welch,Consumer,Furniture,0.08,10563,Westinghouse Clip-On Gooseneck Lamps,1,6/27/2017,86410,Medium,13,78041,0.59,-169,Central,22480,109,6/27/2017,Regular Air,10,Texas,8
Paper,Carlsbad,Wrap Bag,2053,Kim Byrd,Home Office,Office Supplies,0.04,10539,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",1,12/16/2019,87237,Medium,7,88220,0.38,14,West,22481,69,12/16/2019,Regular Air,4,New Mexico,9
Telephones and Communication,Carlsbad,Small Box,2053,Kim Byrd,Home Office,Technology,0.01,10508,R280,1,12/16/2019,87237,Medium,21,88220,0.55,1959,West,22482,2839,12/17/2019,Regular Air,9,New Mexico,156
Computer Peripherals,Laurel,Small Pack,2924,Courtney Nelson,Consumer,Technology,0,11049,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",1,5/15/2020,86598,Low,12,20707,0.61,-36,East,22483,105,5/20/2020,Regular Air,4,Maryland,8
Telephones and Communication,Dallas,Small Box,803,Marianne Goldstein,Small Business,Technology,0.03,10221,Accessory27,1,10/27/2017,90048,Medium,3,75203,0.85,-185,Central,22484,94,10/28/2017,Regular Air,5,Texas,36
Chairs & Chairmats,Pontiac,Jumbo Drum,3000,Priscilla Allen,Consumer,Furniture,0.08,11097,"Global Leather Task Chair, Black",1,7/25/2019,87050,Medium,4,48342,0.66,-304,Central,22485,367,7/26/2019,Delivery Truck,42,Michigan,90
Office Furnishings,Port Huron,Wrap Bag,3001,Anthony Foley,Consumer,Furniture,0.05,11011,"Master Giant Foot® Doorstop, Safety Yellow",1,7/25/2019,87050,Medium,16,48060,0.42,41,Central,22486,124,7/27/2019,Regular Air,4,Michigan,8
Telephones and Communication,Gilbert,Small Box,269,Calvin Boyette,Small Business,Technology,0.07,10096,Item 10096,1,6/23/2019,88948,High,5,85234,0.59,-60,West,22487,580,6/25/2019,Regular Air,4,Arizona,141
Appliances,Clinton,Medium Box,1967,Carolyn Hoffman,Small Business,Office Supplies,0.01,10684,Honeywell Quietcare HEPA Air Cleaner,1,3/16/2017,89456,Medium,8,52732,0.52,442,Central,22488,641,3/17/2017,Express Air,14,Iowa,79
Paper,Clinton,Small Box,1967,Carolyn Hoffman,Small Business,Office Supplies,0.07,11219,Xerox 1993,1,3/15/2020,89464,Medium,2,52732,0.36,-44,Central,22489,15,3/17/2020,Regular Air,10,Iowa,6
Chairs & Chairmats,Waynesboro,Medium Box,2750,Allen Nash,Small Business,Furniture,0.03,10236,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,1,5/10/2019,91426,Not Specified,6,22980,0,-42,South,22490,162,5/11/2019,Regular Air,5,Virginia,27
Paper,Waynesboro,Small Box,2750,Allen Nash,Small Business,Office Supplies,0.07,11236,"Array® Parchment Paper, Assorted Colors",1,5/10/2019,91426,Not Specified,6,22980,0.37,432,South,22491,47,5/12/2019,Regular Air,11,Virginia,7
Rubber Bands,Wauwatosa,Wrap Bag,3359,Jeffrey Cheng,Home Office,Office Supplies,0.05,11060,Acco® Hot Clips™ Clips to Go,1,9/10/2020,91442,Low,26,53213,0.4,27,Central,22492,86,9/12/2020,Regular Air,1,Wisconsin,3
Tables,Wauwatosa,Jumbo Box,3359,Jeffrey Cheng,Home Office,Furniture,0.02,10811,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,9/10/2020,91442,Low,14,53213,0.8,-1009,Central,22493,8168,9/17/2020,Delivery Truck,147,Wisconsin,551
Office Furnishings,Reisterstown,Small Pack,631,Eddie Riggs,Small Business,Furniture,0.07,10594,"Executive Impressions 14"" Contract Wall Clock",1,10/26/2019,91404,Low,11,21136,0.52,171,East,22494,247,10/31/2019,Regular Air,4,Maryland,22
Office Machines,Reisterstown,Medium Box,631,Eddie Riggs,Small Business,Technology,0,10235,Polycom VoiceStation 100,1,10/26/2019,91404,Low,5,21136,0.39,731,East,22495,1565,10/28/2019,Regular Air,14,Maryland,301
Computer Peripherals,Fairfield,Small Box,1680,Esther Whitaker,Consumer,Technology,0.03,10973,Logitech Internet Navigator Keyboard,1,7/17/2020,86652,Low,13,45014,0.79,-67,East,22496,420,7/21/2020,Regular Air,7,Ohio,31
Office Furnishings,Fairfield,Small Box,1680,Esther Whitaker,Consumer,Furniture,0.07,10146,9-3/4 Diameter Round Wall Clock,1,7/17/2020,86652,Low,2,45014,0.43,19,East,22497,28,7/17/2020,Regular Air,9,Ohio,14
Tables,Irving,Jumbo Box,3258,Gretchen Best Wilkins,Consumer,Furniture,0.06,10515,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1,2/3/2019,88830,Low,11,75061,0.79,10,Central,22498,4681,2/7/2019,Delivery Truck,75,Texas,417
Paper,Norman,Small Box,2630,Betsy Puckett,Corporate,Office Supplies,0.07,10580,Xerox 1940,1,10/3/2019,85921,Medium,3,73071,0.36,42,Central,22499,169,10/5/2019,Regular Air,11,Oklahoma,55
Storage & Organization,Norman,Small Box,2630,Betsy Puckett,Corporate,Office Supplies,0.07,10234,Pizazz® Global Quick File™,1,10/3/2019,85921,Medium,12,73071,0.57,-74,Central,22500,174,10/4/2019,Regular Air,8,Oklahoma,15
Binders and Binder Accessories,Euless,Small Box,1132,Michael Robbins,Home Office,Office Supplies,0.04,11215,Avery Printable Repositionable Plastic Tabs,1,2/14/2017,88102,Low,9,76039,0.38,-64,Central,22501,76,2/21/2017,Regular Air,6,Texas,9
Copiers and Fax,Euless,Large Box,1132,Michael Robbins,Home Office,Technology,0.07,10097,Canon Imageclass D680 Copier / Fax,1,2/14/2017,88102,Low,4,76039,0.54,325,Central,22502,2630,2/18/2017,Regular Air,24,Texas,700
Appliances,Boston,Medium Box,3098,Lorraine Boykin,Consumer,Office Supplies,0,11050,Harmony HEPA Quiet Air Purifiers,1,6/15/2017,89315,Low,10,2129,0.5,-11,East,22503,132,6/17/2017,Express Air,7,Massachusetts,12
Office Machines,Boston,Medium Box,1998,Judy Frazier,Corporate,Technology,0.09,11245,Canon P1-DHIII Palm Printing Calculator,1,11/30/2019,90573,Medium,13,2129,0.4,-6,East,22504,234,12/1/2019,Regular Air,9,Massachusetts,18
Telephones and Communication,Raytown,Small Box,674,Albert Frost,Small Business,Technology,0.06,10788,Timeport L7089,1,3/9/2020,88182,High,7,64133,0.58,492,Central,22505,740,3/10/2020,Regular Air,8,Missouri,126
Office Machines,Camp Springs,Jumbo Drum,1364,Chris Ford,Consumer,Technology,0.07,10812,Panasonic KX-P1150 Dot Matrix Printer,1,11/17/2019,89998,Not Specified,7,20746,0.56,48,East,22506,963,11/17/2019,Delivery Truck,18,Maryland,145
Paper,Dallas,Small Box,1363,Earl Roy,Consumer,Office Supplies,0.09,11219,Xerox 1993,1,11/17/2019,89998,Not Specified,14,75203,0.36,16,Central,22507,95,11/19/2019,Regular Air,10,Texas,6
Office Furnishings,Phenix City,Small Box,2579,Marshall Sutherland,Home Office,Furniture,0.07,10778,Regeneration Desk Collection,1,7/15/2017,88297,Medium,15,36869,0.41,1,South,22508,26,7/15/2017,Regular Air,5,Alabama,2
Paper,Montebello,Small Box,1173,Kara Capps,Home Office,Office Supplies,0.08,11260,Xerox 1881,1,5/2/2020,91471,Not Specified,13,90640,0.38,26,West,22509,161,5/2/2020,Regular Air,6,California,12
