Category,City,Container,Customer ID,Customer Name,Customer Segment,Department,Discount,Item ID,Item,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Postal Code,Product Base Margin,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price
Binders and Binder Accessories,Oceanside,Small Box,776,Holly Love Butler,Home Office,Office Supplies,0.07,10303,JM Magazine Binder,1,12/8/2015,87001,Not Specified,15,92054,0.37,164,West,3/17/1966,238,12/9/2016,Regular Air,3,California,17
Paper,Oceanside,Small Box,776,Holly Love Butler,Home Office,Office Supplies,0.01,11022,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1,12/7/2016,87001,Not Specified,8,92054,0.37,314,West,3/18/1966,455,12/8/2017,Regular Air,7,California,55
Telephones and Communication,Wilmington,Small Box,2624,Andrew Connor,Corporate,Technology,0.07,10677,CF 888,1,10/1/2016,91446,Not Specified,16,28403,0.59,490,South,1/23/1968,2553,10/2/2017,Regular Air,4,North Carolina,196
Storage & Organization,Wilmington,Large Box,2624,Andrew Connor,Corporate,Office Supplies,0.05,10537,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1,10/2/2015,91446,Not Specified,18,28403,0.85,1059,South,1/22/1968,2929,10/3/2016,Express Air,35,North Carolina,167
Tables,Thomasville,Jumbo Box,2469,Herbert Reddy,Corporate,Furniture,0.05,10883,Hon iLevel� Computer Training Table,1,7/8/2017,88148,Medium,5,27360,0.65,13,South,12/2/1965,174,7/11/2018,Delivery Truck,46,North Carolina,32
Office Furnishings,Bennington,Large Box,1050,Ronald Goldman Francis,Home Office,Furniture,0.02,10300,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1,1/15/2017,89393,Critical,15,05201,0.59,2261,East,1/11/1960,3277,1/18/2018,Regular Air,21,Vermont,210
Binders and Binder Accessories,Oxford,Small Box,3121,Bob Dickens,Home Office,Office Supplies,0.08,10638,GBC ProClick� 150 Presentation Binding System,1,11/22/2016,53350,Not Specified,36,01540,0.38,2595,East,6/16/1920,10570,11/23/2017,Regular Air,20,Massachusetts,316
Pens & Art Supplies,Detroit,Wrap Bag,2190,Marvin Patrick,Home Office,Office Supplies,0.03,10773,Newell 309,1,12/2/2016,14241,Critical,33,48227,0.55,49,Central,6/18/1905,395,12/5/2017,Regular Air,2,Michigan,12
Pens & Art Supplies,Mooresville,Wrap Bag,2192,Julia Haynes,Home Office,Office Supplies,0.03,10773,Newell 309,1,6/14/2015,90689,Critical,8,28115,0.55,1163,South,9/29/1954,96,6/15/2017,Regular Air,2,North Carolina,12
Office Furnishings,Thomasville,Large Box,2469,Herbert Reddy,Corporate,Furniture,0.01,11077,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1,7/10/2016,88148,Medium,18,27360,0.79,-36,South,12/1/1965,2030,7/13/2017,Regular Air,10,North Carolina,105
Office Furnishings,Merrimack,Large Box,1048,Mary Gray,Home Office,Furniture,0.01,10198,Electrix Halogen Magnifier Lamp,1,1/15/2017,89393,Critical,8,03054,0.59,1104,East,1/12/1960,1600,1/18/2018,Regular Air,12,New Hampshire,194
Telephones and Communication,Fort Bragg,Small Box,1575,Kyle Bloom,Consumer,Technology,0.06,10530,Phone 918,1,8/12/2015,86972,Low,10,28307,0.59,-22,South,5/19/1960,1662,8/13/2016,Regular Air,5,North Carolina,206
Binders and Binder Accessories,Nampa,Small Box,3104,Edith Pruitt,Home Office,Office Supplies,0.08,10899,"Wilson Jones 1"" Hanging DublLock� Ring Binders",1,7/5/2016,86329,Medium,11,83686,0.37,-7,West,10/6/1965,56,7/6/2017,Regular Air,3,Idaho,5
Office Machines,Washington,Jumbo Drum,1193,Louis Parrish,Consumer,Technology,0.02,10812,Panasonic KX-P1150 Dot Matrix Printer,1,12/24/2016,22115,Low,8,20016,0.56,-284,East,6/7/1908,1203,12/28/2017,Delivery Truck,18,District of Columbia,145
Paper,Birmingham,Small Box,1526,Larry Hall,Small Business,Office Supplies,0.02,10034,Xerox 1916,1,12/6/2016,86822,Medium,15,35211,0.35,30,South,8/25/1951,729,12/11/2017,Regular Air,6,Alabama,49
Chairs & Chairmats,North Ridgeville,Jumbo Drum,2884,Stuart C Robinson,Consumer,Furniture,0.02,10592,Hon 4070 Series Pagoda� Round Back Stacking Chairs,1,12/26/2016,87643,Not Specified,1,44039,0.57,-146,East,9/12/1955,380,12/28/2017,Delivery Truck,59,Ohio,321
Chairs & Chairmats,Charlotte,Jumbo Drum,2882,Andrew Gonzalez,Consumer,Furniture,0.02,10592,Hon 4070 Series Pagoda� Round Back Stacking Chairs,1,8/21/2016,16897,Not Specified,2,28206,0.57,-244,South,6/1/1906,760,8/24/2017,Delivery Truck,59,North Carolina,321
Storage & Organization,Dallas,Large Box,1106,Maxine Collier Grady,Consumer,Office Supplies,0.07,10704,Tennsco Commercial Shelving,1,8/11/2017,13383,Not Specified,53,75220,0.84,-1073,Central,2/4/1905,1136,8/14/2018,Regular Air,35,Texas,20
Storage & Organization,Covington,Large Box,508,Cameron Owens,Corporate,Office Supplies,0.08,10826,Safco Industrial Wire Shelving,1,2/2/2017,87359,High,3,41011,0,1104,South,7/17/1961,278,2/3/2018,Regular Air,35,Kentucky,96
Office Machines,Sierra Vista,Medium Box,881,Jerry Barnes Nelson,Small Business,Technology,0.08,10790,TI 30X Scientific Calculator,1,2/22/2017,86155,Critical,17,85635,0.36,35,West,7/9/1970,208,2/23/2018,Express Air,6,Arizona,12
Computer Peripherals,Killingly Center,Small Pack,1588,Terri Justice Gardner,Corporate,Technology,0.09,11139,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",1,10/18/2016,90281,Not Specified,3,06241,0.72,-26,East,10/10/1958,15,10/20/2017,Regular Air,2,Connecticut,5
Computer Peripherals,Eugene,Small Box,3239,Kim Reese,Corporate,Technology,0.05,11183,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",1,10/19/2017,89566,Medium,6,97405,0.45,285,West,2/28/1966,493,10/20/2018,Regular Air,6,Oregon,83
Office Furnishings,Apple Valley,Wrap Bag,2185,Benjamin Humphrey,Home Office,Furniture,0.03,11011,"Master Giant Foot� Doorstop, Safety Yellow",1,10/21/2015,91534,Medium,15,55124,0.42,34,Central,9/2/1962,115,10/22/2016,Regular Air,4,Minnesota,8
Office Furnishings,Rock Hill,Small Box,2285,Arnold Floyd Blair,Corporate,Furniture,0.07,10386,"Howard Miller 16"" Diameter Gallery Wall Clock",1,11/30/2015,90150,High,18,29730,0.46,150,South,5/22/1955,1162,12/1/2016,Regular Air,14,South Carolina,64
Envelopes,Boston,Small Box,2196,Gene Heath Cross,Small Business,Office Supplies,0.06,11257,#6 3/4 Gummed Flap White Envelopes,1,9/21/2015,89180,Medium,9,02129,0.37,62,East,1/16/1963,90,9/22/2016,Regular Air,1,Massachusetts,10
Computer Peripherals,Worcester,Small Pack,1757,Lee Finch,Consumer,Technology,0,10796,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",1,10/18/2016,90180,High,11,01607,0.75,-102,East,7/19/1970,70,10/19/2017,Regular Air,4,Massachusetts,6
Telephones and Communication,Edison,Small Pack,1759,Erika Hardison,Consumer,Technology,0.02,10795,Accessory29,1,10/19/2015,90180,High,9,08817,0.83,-42,East,7/18/1970,164,10/20/2016,Regular Air,1,New Jersey,21
Telephones and Communication,Oxford,Small Box,2197,Karen O'Donnell,Small Business,Technology,0.07,10858,M3682,1,9/20/2016,89180,Medium,19,01540,0.57,1410,East,1/17/1963,2044,9/21/2017,Regular Air,8,Massachusetts,126
Binders and Binder Accessories,Southbury,Small Box,1069,Pam Bennett,Home Office,Office Supplies,0.03,10214,Poly Designer Cover & Back,1,7/21/2016,87113,Not Specified,7,06488,0.37,90,East,1/21/1960,139,7/22/2017,Regular Air,5,Connecticut,19
Computer Peripherals,Charlotte,Small Box,1031,Neal Helms,Corporate,Technology,0.03,10282,Fellowes 17-key keypad for PS/2 interface,1,7/2/2016,89623,High,14,28205,0.75,9,South,9/30/1954,431,7/3/2017,Regular Air,4,North Carolina,31
Binders and Binder Accessories,Russellville,Small Box,2121,Glenda Bowles,Corporate,Office Supplies,0.02,10996,GBC Recycled Regency Composition Covers,1,8/2/2016,89671,Critical,9,72801,0.39,-10,South,5/18/1952,547,8/3/2017,Regular Air,10,Arkansas,60
Binders and Binder Accessories,Topeka,Small Box,287,Bruce Norton,Small Business,Office Supplies,0.08,10758,Wilson Jones Easy Flow II� Sheet Lifters,1,2/2/2017,89766,Not Specified,6,66614,0.37,-63,Central,7/14/1962,12,2/3/2018,Regular Air,5,Kansas,2
Tables,Randallstown,Jumbo Box,472,Donna Craven,Corporate,Furniture,0.07,10265,Bevis Round Conference Table Top & Single Column Base,1,9/18/2015,88027,High,10,21133,0.64,-354,East,7/10/1954,1391,9/19/2016,Delivery Truck,44,Maryland,146
Tables,Atlanta,Jumbo Box,471,Ross Simpson,Corporate,Furniture,0.07,10265,Bevis Round Conference Table Top & Single Column Base,1,8/25/2015,13730,High,41,30318,0.64,-471,South,3/29/1905,5705,9/1/2016,Delivery Truck,44,Georgia,146
Labels,Topeka,Small Box,287,Bruce Norton,Small Business,Office Supplies,0.04,10725,Avery White Multi-Purpose Labels,1,2/2/2017,89766,Not Specified,9,66614,0.39,31,Central,7/15/1962,46,2/3/2018,Regular Air,0,Kansas,5
Computer Peripherals,Wake Forest,Small Box,2623,Gene Caldwell,Corporate,Technology,0.06,10886,"Fellowes Mobile Numeric Keypad, Graphite",1,7/11/2015,91445,High,2,27587,0.66,-102,South,1/22/1961,91,7/14/2016,Express Air,17,North Carolina,43
Computer Peripherals,Wake Forest,Small Pack,2623,Gene Caldwell,Corporate,Technology,0.01,10337,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",1,7/10/2016,91445,High,3,27587,0.43,-56,South,1/23/1961,67,7/13/2017,Regular Air,2,North Carolina,22
Binders and Binder Accessories,Beavercreek,Small Box,3262,Susan Boone,Consumer,Office Supplies,0.07,10625,Vinyl Sectional Post Binders,1,9/22/2017,90299,High,20,45431,0.35,523,East,8/31/1969,757,9/25/2018,Regular Air,3,Ohio,38
Office Furnishings,Fairborn,Medium Box,1616,Shawn Beasley,Small Business,Furniture,0.03,10662,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1,8/28/2017,90288,Critical,14,45324,0.67,-398,East,12/21/1953,1337,8/29/2018,Express Air,40,Ohio,92
Telephones and Communication,Beavercreek,Small Box,3262,Susan Boone,Consumer,Technology,0.05,10626,iDEN i95,1,9/25/2015,90299,High,19,45431,0.59,-138,East,9/1/1969,1019,9/26/2016,Regular Air,20,Ohio,66
Chairs & Chairmats,Goleta,Jumbo Drum,840,Kevin Daly,Corporate,Furniture,0.08,10291,"Global Push Button Manager's Chair, Indigo",1,9/24/2017,89366,Critical,14,93117,0.56,-319,West,1/23/1966,852,9/26/2018,Delivery Truck,32,California,61
Chairs & Chairmats,Carol City,Jumbo Drum,1350,Jackie Burke,Home Office,Furniture,0.07,10448,Hon Deluxe Fabric Upholstered Stacking Chairs,1,8/7/2017,88235,High,17,33055,0.57,101,South,4/14/1952,4036,8/8/2018,Delivery Truck,63,Florida,244
Chairs & Chairmats,Waynesboro,Medium Box,2750,Allen Nash,Small Business,Furniture,0.03,10236,SAFCO Optional Arm Kit for Workspace� Cribbage Stacking Chair,1,11/10/2017,91426,Not Specified,6,22980,0,-42,South,7/28/1961,162,11/13/2018,Regular Air,5,Virginia,27
Paper,West Jordan,Small Box,1304,Sherri McIntosh,Corporate,Office Supplies,0.07,10851,Xerox 216,1,7/12/2016,87011,High,16,84084,0.37,-175,West,12/6/1967,103,7/13/2017,Regular Air,8,Utah,6
Paper,Waynesboro,Small Box,2750,Allen Nash,Small Business,Office Supplies,0.07,11236,"Array� Parchment Paper, Assorted Colors",1,11/13/2015,91426,Not Specified,6,22980,0.37,432,South,7/29/1961,47,11/14/2016,Regular Air,11,Virginia,7
Paper,San Gabriel,Small Box,5,Ronnie Proctor,Home Office,Office Supplies,0.08,10732,Xerox 1930,1,12/1/2015,90197,Low,18,91776,0.36,-141,West,5/4/1953,113,12/3/2016,Regular Air,7,California,6
Envelopes,Granger,Small Box,1213,Jeremy Pratt,Corporate,Office Supplies,0.06,11076,Colored Envelopes,1,2/19/2017,88604,Medium,16,46530,0.39,-20,Central,11/21/1964,58,2/22/2018,Regular Air,3,Indiana,4
Paper,Granger,Small Box,1213,Jeremy Pratt,Corporate,Office Supplies,0.09,10412,Xerox 1953,1,2/19/2017,88604,Medium,14,46530,0.4,-124,Central,11/22/1964,59,2/22/2018,Regular Air,6,Indiana,4
Envelopes,Kingsport,Small Box,151,Geoffrey Zhu,Home Office,Office Supplies,0.05,10992,"#10 White Business Envelopes,4 1/8 x 9 1/2",1,10/23/2016,89528,Low,9,37664,0.38,-61,South,1/1/1953,139,10/26/2017,Regular Air,1,Tennessee,16
Binders and Binder Accessories,Lawndale,Small Box,310,Florence Clayton,Consumer,Office Supplies,0.09,11038,GBC VeloBinder Strips,1,2/14/2017,89831,Critical,9,90260,0.35,-56,West,4/18/1971,67,2/15/2018,Regular Air,6,California,8
Binders and Binder Accessories,Southbury,Small Box,559,Harvey McDonald,Home Office,Office Supplies,0.02,11145,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1,10/25/2016,91154,High,2,06488,0.38,-6,East,6/15/1962,12,11/4/2017,Regular Air,3,Connecticut,5
Tables,Xenia,Jumbo Box,1591,Raymond Hernandez,Corporate,Furniture,0.07,11159,Global Adaptabilities� Conference Tables,1,9/2/2015,86674,Low,16,45385,0.66,-679,East,9/14/1949,4278,9/3/2016,Delivery Truck,36,Ohio,281
Paper,Hastings,Wrap Bag,1600,Leo Wright,Small Business,Office Supplies,0,10994,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",1,8/24/2016,91075,Low,4,68901,0.36,-13,Central,7/27/1964,35,8/25/2017,Express Air,6,Nebraska,8
Office Furnishings,Stratford,Small Pack,1648,Nina Bowles,Corporate,Furniture,0.09,10435,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1,11/17/2016,91047,High,3,06614,0.49,43,East,8/11/1964,63,11/18/2017,Regular Air,7,Connecticut,20
Office Furnishings,Clinton,Small Box,1967,Carolyn Hoffman,Home Office,Furniture,0.07,10635,Howard Miller 12-3/4 Diameter Accuwave DS � Wall Clock,1,10/22/2015,89460,High,9,52732,0.43,461,Central,5/12/1969,668,10/25/2016,Regular Air,20,Iowa,79
Office Furnishings,Vernon Hills,Large Box,540,Ruth Lamm,Small Business,Furniture,0.01,10424,Dana Halogen Swing-Arm Architect Lamp,1,12/12/2017,91177,Critical,11,60061,0.57,77,Central,8/21/1958,480,12/15/2018,Regular Air,14,Illinois,41
Rubber Bands,Stratford,Wrap Bag,1648,Nina Bowles,Corporate,Office Supplies,0,10573,Stockwell Push Pins,1,11/17/2016,91047,High,15,06614,0.52,9,East,8/12/1964,34,11/18/2017,Regular Air,1,Connecticut,2
Binders and Binder Accessories,Stratford,Small Box,1648,Nina Bowles,Corporate,Office Supplies,0.04,10214,Poly Designer Cover & Back,1,11/15/2017,91047,High,15,06614,0.37,206,East,8/9/1964,298,11/16/2018,Regular Air,5,Connecticut,19
Labels,Layton,Small Box,120,Helen H Murphy,Corporate,Office Supplies,0.06,11115,Avery 491,1,1/25/2017,86523,Medium,14,84041,0.39,44,West,12/17/1969,63,1/26/2018,Express Air,1,Utah,4
Bookcases,Layton,Jumbo Box,120,Helen H Murphy,Corporate,Furniture,0.05,11015,"Sauder Forest Hills Library, Woodland Oak Finish",1,1/25/2017,86523,Medium,11,84041,0.77,-160,West,12/16/1969,1579,1/26/2018,Delivery Truck,36,Utah,141
Paper,Eugene,Small Box,31,Alice Capps,Corporate,Office Supplies,0.01,10102,Xerox 1966,1,9/9/2016,89206,High,15,97405,0.36,-43,West,9/6/1951,100,9/12/2017,Regular Air,7,Oregon,6
Telephones and Communication,Cuyahoga Falls,Small Box,397,Denise Carver,Corporate,Technology,0.01,10107,i470,1,7/28/2016,89323,High,6,44221,0.56,283,East,10/31/1951,1102,7/29/2017,Regular Air,5,Ohio,206
Telephones and Communication,Louisville,Small Box,2148,Jesse Farrell,Home Office,Technology,0.05,10743,Item 10743,1,10/19/2016,91104,Critical,10,40214,0.55,-234,South,6/8/1961,554,10/21/2017,Regular Air,3,Kentucky,66
Office Furnishings,Boston,Small Box,1606,Bob Ross,Home Office,Furniture,0.07,10333,"Computer Room Manger, 14""",1,10/11/2015,87996,Low,16,02129,0.49,353,East,1/17/1956,511,10/13/2016,Regular Air,7,Massachusetts,32
Storage & Organization,New City,Jumbo Drum,1687,Ernest Dawson,Corporate,Office Supplies,0.03,10909,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1,12/29/2016,86978,Medium,24,10956,0.65,1727,East,11/6/1959,9118,12/30/2017,Delivery Truck,99,New York,371
Telephones and Communication,New City,Medium Box,1687,Ernest Dawson,Corporate,Technology,0,10224,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,1,12/29/2016,86978,Medium,8,10956,0.57,440,East,11/7/1959,1316,12/30/2017,Regular Air,14,New York,180
Paper,West Scarborough,Wrap Bag,72,Amanda Hardy Singleton,Small Business,Office Supplies,0.06,10666,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",1,2/14/2017,89248,Low,18,04070,0.39,83,East,9/29/1951,120,2/15/2018,Express Air,2,Maine,7
Appliances,Bradenton,Small Box,1269,Janice Page,Corporate,Office Supplies,0.07,10454,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,1,8/28/2015,89516,Critical,6,34210,0.59,389,South,3/6/1968,189,8/29/2016,Regular Air,4,Florida,34
Chairs & Chairmats,Glen Cove,Jumbo Drum,1625,Molly Browning,Home Office,Furniture,0.03,10948,"Metal Folding Chairs, Beige, 4/Carton",1,9/9/2016,90603,Critical,3,11542,0.58,-41,East,7/7/1961,112,9/12/2017,Delivery Truck,19,New York,34
Labels,Stratford,Small Box,48,Geoffrey Hewitt,Corporate,Office Supplies,0.07,10997,Avery 506,1,7/9/2016,87713,Medium,22,06614,0.39,61,East,12/9/1952,88,7/10/2017,Regular Air,1,Connecticut,4
Paper,Findlay,Small Box,1842,Kristin Hodge,Consumer,Office Supplies,0.1,10881,Southworth 25% Cotton Antique Laid Paper & Envelopes,1,1/22/2017,90610,Not Specified,4,45840,0.4,-9,East,12/9/1970,32,1/25/2018,Regular Air,5,Ohio,8
Pens & Art Supplies,Decatur,Wrap Bag,1527,Neil Parker,Home Office,Office Supplies,0.02,10410,Newell 312,1,12/4/2017,86819,Critical,1,35601,0.55,34,South,8/26/1967,7,12/14/2018,Regular Air,1,Alabama,6
Bookcases,Drexel Hill,Jumbo Box,1479,Roy Wade,Consumer,Furniture,0.08,10472,"Sauder Camden County Collection Libraries, Planked Cherry Finish",1,10/5/2016,90748,Critical,14,19026,0.76,-649,East,11/4/1955,1554,10/6/2017,Delivery Truck,59,Pennsylvania,115
Tables,Gahanna,Jumbo Box,1843,Melinda Leonard,Consumer,Furniture,0.05,10895,Riverside Furniture Stanwyck Manor Table Series,1,1/22/2017,90610,Not Specified,14,43230,0.78,-360,East,12/11/1970,3921,1/25/2018,Delivery Truck,62,Ohio,287
Storage & Organization,Gahanna,Jumbo Drum,1843,Melinda Leonard,Consumer,Office Supplies,0.1,11003,"Tennsco Lockers, Gray",1,1/22/2017,90610,Not Specified,22,43230,0.78,-1094,East,12/10/1970,475,1/25/2018,Delivery Truck,53,Ohio,21
Tables,Parker,Jumbo Box,602,Randall Bynum,Small Business,Furniture,0.07,10407,Balt Solid Wood Rectangular Table,1,2/5/2017,87022,Critical,22,80134,0.75,-517,West,11/13/1949,2265,2/8/2018,Delivery Truck,42,Colorado,105
Paper,Reisterstown,Small Box,600,Vickie Morse,Corporate,Office Supplies,0.06,11176,Xerox 1977,1,11/5/2016,87581,High,19,21136,0.37,-22,East,3/9/1970,131,11/6/2017,Regular Air,5,Maryland,7
Paper,Gainesville,Small Box,3116,Justin Hull,Home Office,Office Supplies,0,10620,Xerox 1978,1,11/22/2016,88255,High,13,30501,0.36,989,South,4/10/1960,81,11/23/2017,Regular Air,6,Georgia,6
Bookcases,Santa Rosa,Jumbo Box,3396,Stuart Wiley,Corporate,Furniture,0,10314,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,10/3/2017,87542,High,16,95404,0.65,-141,West,1/11/1953,2328,10/19/2018,Delivery Truck,53,California,141
Chairs & Chairmats,Santa Rosa,Large Box,3396,Stuart Wiley,Corporate,Furniture,0.01,10327,"Lifetime Advantage� Folding Chairs, 4/Carton",1,10/6/2015,87542,High,22,95404,0.57,3480,West,1/12/1953,5044,10/22/2016,Regular Air,18,California,218
Computer Peripherals,Santa Rosa,Small Box,3396,Stuart Wiley,Corporate,Technology,0.09,10361,Microsoft Natural Multimedia Keyboard,1,10/5/2016,87542,High,17,95404,0.73,-43,West,1/13/1953,804,10/21/2017,Express Air,7,California,51
Computer Peripherals,Dallas,Small Box,2443,Danny Richmond,Consumer,Technology,0.04,11229,US Robotics 56K V.92 Internal PCI Faxmodem,1,10/18/2016,89309,High,14,75203,0.45,256,Central,3/28/1968,729,10/19/2017,Regular Air,20,Texas,50
Rubber Bands,Southbury,Wrap Bag,1035,Kent Burton,Home Office,Office Supplies,0.03,11060,Acco� Hot Clips� Clips to Go,1,12/18/2015,90713,Critical,2,06488,0.4,-1,East,10/2/1954,7,12/19/2016,Regular Air,1,Connecticut,3
Tables,Olney,Jumbo Box,3375,Jonathan Hong,Consumer,Furniture,0,10985,"Bevis Round Bullnose 29"" High Table Top",1,12/15/2016,87478,Medium,20,20832,0.65,-326,East,5/17/1954,5227,12/16/2017,Delivery Truck,67,Maryland,260
Binders and Binder Accessories,Madison,Small Box,1185,Lee Xu,Consumer,Office Supplies,0.1,10650,Heavy-Duty E-Z-D� Binders,1,9/16/2016,85942,Not Specified,5,35756,0.38,-24,South,8/22/1965,58,9/26/2017,Express Air,3,Alabama,11
Paper,Wooster,Small Box,1571,Pat Bowden,Corporate,Office Supplies,0.08,10729,Xerox 1983,1,10/27/2016,87842,Critical,11,44691,0.36,-22,East,2/2/1964,68,11/2/2017,Regular Air,5,Ohio,6
Paper,Xenia,Small Box,1572,Patricia Carver Fink,Corporate,Office Supplies,0.02,10828,Xerox 210,1,10/28/2015,87842,Critical,7,45385,0.37,-28,East,2/4/1964,49,11/3/2016,Regular Air,7,Ohio,6
Binders and Binder Accessories,Essex Junction,Small Box,1012,Marion L Fitzgerald,Home Office,Office Supplies,0.06,10696,Avery Legal 4-Ring Binder,1,12/26/2016,88374,Not Specified,5,05451,0.35,68,East,7/11/1967,99,12/28/2017,Regular Air,1,Vermont,21
Labels,Xenia,Small Box,1572,Patricia Carver Fink,Corporate,Office Supplies,0.04,10986,Avery 498,1,10/25/2017,87842,Critical,18,45385,0.38,37,East,2/3/1964,54,10/31/2018,Regular Air,1,Ohio,3
Tables,Los Gatos,Large Box,453,George Terry,Home Office,Furniture,0,10760,Hon 2111 Invitation� Series Corner Table,1,12/20/2016,86023,Low,9,95032,0.79,-626,West,4/14/1961,2011,12/21/2017,Regular Air,69,California,209
